	names	gc	length
15534	chr21:66288327-66289628	0.5933897002305919	1301
15535	chr21:66293221-66294077	0.5245327102803738	856
15536	chr21:66301649-66303175	0.5891218872870249	1526
15537	chr21:66305736-66306712	0.6229508196721312	976
15538	chr21:66351151-66352198	0.6695319961795606	1047
15539	chr21:66354722-66355443	0.6837725381414702	721
15540	chr21:66355500-66356503	0.6450648055832503	1003
15541	chr21:66367078-66368743	0.5603603603603604	1665
15542	chr21:66369486-66372021	0.5416173570019723	2535
15543	chr21:66377668-66381946	0.5577372604020571	4278
15544	chr21:66384299-66385896	0.5172197871008141	1597
15545	chr21:66390485-66391523	0.42870905587668595	1038
15546	chr21:66391441-66392690	0.46036829463570855	1249
15547	chr21:66426923-66428099	0.4804421768707483	1176
15548	chr21:66511803-66514212	0.47530095475300954	2409
15549	chr21:66601119-66602564	0.48719723183391006	1445
15550	chr21:66604986-66606578	0.4641959798994975	1592
15551	chr21:66628098-66630021	0.49921996879875197	1923
15552	chr21:66652870-66653750	0.5272727272727272	880
15553	chr21:66662901-66664624	0.4283226929773651	1723
15554	chr21:66665191-66666192	0.4205794205794206	1001
15555	chr21:66681664-66683845	0.5717560751948647	2181
15556	chr21:66724138-66727130	0.6463903743315508	2992
15557	chr21:66729183-66730902	0.5602094240837696	1719
15558	chr21:66781896-66782767	0.6027554535017221	871
15559	chr21:66798378-66801983	0.5542302357836338	3605
15560	chr21:66814565-66815697	0.4911660777385159	1132
15561	chr21:66828556-66829518	0.46673596673596673	962
15562	chr21:66845220-66845934	0.6260504201680672	714
15563	chr21:66847753-66849557	0.655210643015521	1804
15564	chr21:66903888-66904585	0.5609756097560976	697
15565	chr21:66908906-66909848	0.5562632696390658	942
15566	chr21:66911567-66912633	0.5112570356472795	1066
15567	chr21:66920187-66920827	0.5125	640
15568	chr21:66929451-66935601	0.520650406504065	6150
15569	chr21:66935676-66938538	0.5534591194968553	2862
15570	chr21:66940557-66941251	0.6354466858789626	694
15571	chr21:66942259-66944463	0.5136116152450091	2204
15572	chr21:66954517-66955541	0.638671875	1024
15573	chr21:67084617-67088094	0.6511360368133449	3477
15574	chr21:67108145-67109900	0.611965811965812	1755
15575	chr21:67351141-67352072	0.6305048335123523	931
15576	chr21:67352663-67358681	0.5179461615154536	6018
15577	chr21:67362442-67363944	0.6005326231691078	1502
15578	chr21:67399341-67401516	0.6114942528735632	2175
15579	chr21:67403854-67407027	0.5477466120390797	3173
15580	chr21:67856836-67857674	0.48568019093078757	838
15581	chr21:67857749-67858845	0.479014598540146	1096
15582	chr21:67929802-67931533	0.5597920277296361	1731
15583	chr21:67973553-67976211	0.4420617005267118	2658
15584	chr21:68015780-68019875	0.495970695970696	4095
15585	chr21:68050773-68051914	0.5056967572304996	1141
15586	chr21:68061777-68064122	0.5931769722814499	2345
15587	chr21:68068221-68070036	0.5349862258953169	1815
15588	chr21:68105944-68106605	0.6127080181543116	661
15589	chr21:68200819-68201870	0.5585156993339676	1051
15590	chr21:68368427-68370505	0.5442733397497593	2078
15591	chr21:68378813-68380231	0.4710860366713681	1418
15592	chr21:68380399-68382340	0.5033487892838743	1941
15593	chr21:68382475-68384216	0.44055140723721997	1741
15594	chr21:68390439-68391217	0.5167095115681234	778
15595	chr21:68392677-68393741	0.47274436090225563	1064
15596	chr21:68406379-68407817	0.5236439499304589	1438
15597	chr21:68412191-68413061	0.5195402298850574	870
15598	chr21:68572870-68574342	0.5876358695652174	1472
15599	chr21:68780479-68781399	0.591304347826087	920
15600	chr21:68781365-68782341	0.5440573770491803	976
15601	chr21:68848199-68851255	0.5088350785340314	3056
15602	chr21:68860603-68861694	0.5802016498625114	1091
15603	chr21:68861845-68863511	0.5396158463385354	1666
15604	chr21:68886483-68887270	0.6429479034307497	787
15605	chr21:68889802-68892627	0.6194690265486725	2825
15606	chr21:68905518-68908127	0.6324262169413568	2609
15607	chr21:68913370-68917049	0.5846697472139168	3679
15608	chr21:68932774-68935660	0.6534996534996536	2886
15609	chr21:68939229-68940361	0.6846289752650176	1132
15610	chr21:68960569-68962189	0.5518518518518518	1620
15611	chr21:68966326-68967901	0.6107936507936508	1575
15612	chr21:68967880-68968575	0.5582733812949641	695
15613	chr21:68970517-68972003	0.45423956931359355	1486
15614	chr21:68971380-68973795	0.5349896480331263	2415
15615	chr21:69065035-69068296	0.4532352039251763	3261
15616	chr21:69069129-69070693	0.4430946291560102	1564
15617	chr21:69105263-69106142	0.5540386803185438	879
15618	chr21:69106206-69106778	0.5227272727272727	572
15619	chr21:69140571-69141561	0.5606060606060606	990
15620	chr21:69194397-69196522	0.41505882352941176	2125
15621	chr21:69337129-69338256	0.6149068322981367	1127
15622	chr21:69343952-69344671	0.521557719054242	719
15623	chr21:69345214-69347221	0.5500747384155455	2007
15624	chr21:69392669-69394319	0.7054545454545454	1650
15625	chr21:69436973-69437992	0.6535819430814525	1019
15626	chr21:69487449-69489558	0.43717401612138457	2109
15627	chr21:69541615-69542521	0.5662251655629139	906
15628	chr21:69579478-69580469	0.45610494450050454	991
15629	chr21:69607502-69611046	0.5228555304740407	3544
15630	chr21:69615542-69616910	0.49122807017543857	1368
15631	chr21:69618106-69619035	0.45317545748116256	929
15632	chr21:69630888-69631876	0.43016194331983804	988
15633	chr21:69796548-69797674	0.5959147424511545	1126
15634	chr21:69820337-69829160	0.6670066870678908	8823
15635	chr21:69829418-69832424	0.6310711909514305	3006
15636	chr21:69832624-69834438	0.6626240352811467	1814
15637	chr21:69834500-69835580	0.6546296296296297	1080
15638	chr21:69836568-69837455	0.7125140924464487	887
15639	chr21:69914686-69916335	0.5227410551849606	1649
15640	chr21:69942840-69945262	0.500412881915772	2422
15641	chr21:69946465-69950224	0.5078478318701782	3759
15642	chr21:69951902-69956046	0.507480694980695	4144
15643	chr21:69956033-69961898	0.6325660699062233	5865
15644	chr21:69974917-69978910	0.6368645128975707	3993
15645	chr21:69978459-69979782	0.7286470143613001	1323
15646	chr21:70015922-70016703	0.5134443021766966	781
15647	chr21:70020510-70021599	0.47750229568411384	1089
15648	chr21:70023702-70025785	0.4464714354296688	2083
15649	chr21:70036267-70037041	0.5193798449612403	774
15650	chr21:70053691-70054310	0.4281098546042003	619
15651	chr21:70063734-70064812	0.6632653061224489	1078
15652	chr21:70077896-70078500	0.6357615894039735	604
15653	chr21:70085094-70090601	0.6208461957508625	5507
15654	chr21:70098639-70100127	0.603494623655914	1488
15655	chr21:70119698-70121576	0.46592119275825344	1878
15656	chr21:70190709-70191490	0.6069142125480154	781
15657	chr21:70287587-70288224	0.6452119309262166	637
15658	chr21:70288111-70289447	0.6706586826347305	1336
15659	chr21:70290208-70292152	0.6800411522633745	1944
15660	chr21:70353899-70356740	0.6772263287574798	2841
15661	chr21:70454703-70455375	0.48660714285714285	672
15662	chr21:70455493-70456268	0.6916129032258065	775
15663	chr21:70666709-70670414	0.5460188933873145	3705
15664	chr21:70708122-70709914	0.6713169642857143	1792
15665	chr21:70774403-70775687	0.6549844236760125	1284
15666	chr21:70781281-70783390	0.5362731152204836	2109
15667	chr21:70803920-70805569	0.6676773802304427	1649
15668	chr21:70808334-70809611	0.6194205168363351	1277
15669	chr21:70813089-70814274	0.610126582278481	1185
15670	chr21:70862218-70862845	0.5661881977671451	627
15671	chr21:70868841-70869747	0.5596026490066225	906
15672	chr21:70894472-70896521	0.6739873108833577	2049
15673	chr21:70921775-70922483	0.6793785310734464	708
15674	chr21:70934405-70936313	0.6268343815513627	1908
15675	chr21:70971283-70972464	0.6392887383573242	1181
15676	chr21:71084013-71085315	0.7035330261136713	1302
15677	chr21:71093120-71094122	0.6796407185628742	1002
15678	chr21:71153795-71154603	0.7091584158415841	808
15679	chr21:71162570-71163373	0.6787048567870486	803
15680	chr21:71179533-71181257	0.675754060324826	1724
15681	chr21:71208074-71209687	0.5864848109113453	1613
15682	chr21:71315490-71316865	0.6298181818181818	1375
15683	chr21:71334736-71335881	0.6803493449781659	1145
15684	chr21:71343938-71346478	0.6834645669291338	2540
15685	chr21:71348696-71349449	0.6613545816733067	753
15686	chr21:71439294-71442245	0.6255506607929515	2951
15687	chr21:71477632-71478894	0.3993660855784469	1262
15688	chr21:71478710-71479756	0.3977055449330784	1046
15689	chr21:71493283-71494181	0.6414253897550112	898
15690	chr22:334037-335407	0.47007299270072994	1370
15691	chr22:897479-899657	0.485307621671258	2178
15692	chr22:951231-952175	0.4777542372881356	944
15693	chr22:971229-972299	0.525233644859813	1070
15694	chr22:973451-978576	0.4458536585365854	5125
15695	chr22:983782-985669	0.5023847376788553	1887
15696	chr22:984976-986388	0.48796033994334276	1412
15697	chr22:991450-992224	0.4599483204134367	774
15698	chr22:993320-996494	0.46502835538752363	3174
15699	chr22:1009075-1012370	0.45644916540212443	3295
15700	chr22:1013587-1015053	0.47066848567530695	1466
15701	chr22:1019383-1029808	0.4505515587529976	10425
15702	chr22:1033369-1041944	0.442332361516035	8575
15703	chr22:1041388-1042783	0.47096774193548385	1395
15704	chr22:1061072-1062747	0.43283582089552236	1675
15705	chr22:1063485-1064122	0.3877551020408163	637
15706	chr22:1064086-1065964	0.42971246006389774	1878
15707	chr22:1065811-1069887	0.45289499509322867	4076
15708	chr22:1068469-1072987	0.49313855688357683	4518
15709	chr22:1073324-1074558	0.49270664505672607	1234
15710	chr22:1095178-1096979	0.4647418101054969	1801
15711	chr22:1096954-1098010	0.3721590909090909	1056
15712	chr22:1100401-1101127	0.4724517906336088	726
15713	chr22:1101251-1101903	0.4233128834355828	652
15714	chr22:1174569-1175951	0.3986975397973951	1382
15715	chr22:1176513-1178066	0.4101738570508693	1553
15716	chr22:1220585-1222300	0.36793002915451894	1715
15717	chr22:1222361-1223310	0.45732349841938885	949
15718	chr22:1224763-1225450	0.47161572052401746	687
15719	chr22:1225639-1227224	0.4334384858044164	1585
15720	chr22:1228068-1228813	0.3704697986577181	745
15721	chr22:1290042-1291958	0.48173277661795405	1916
15722	chr22:1307522-1308255	0.5075034106412005	733
15723	chr22:1324427-1326220	0.47518126045733405	1793
15724	chr22:1665323-1666251	0.5280172413793104	928
15725	chr22:1723084-1724373	0.4965089216446858	1289
15726	chr22:1727943-1730651	0.4604874446085672	2708
15727	chr22:1869607-1870871	0.44145569620253167	1264
15728	chr22:1873667-1875853	0.39524245196706315	2186
15729	chr22:2108050-2109085	0.5265700483091788	1035
15730	chr22:2687127-2688623	0.40842245989304815	1496
15731	chr22:2688666-2689359	0.5137085137085137	693
15732	chr22:3900935-3901678	0.3822341857335128	743
15733	chr22:3902724-3903698	0.43737166324435317	974
15734	chr22:3926388-3930309	0.4335628666156593	3921
15735	chr22:4190508-4191977	0.42818243703199454	1469
15736	chr22:4951082-4953481	0.46436015006252607	2399
15737	chr22:4963197-4964761	0.4309462915601023	1564
15738	chr22:4964765-4965785	0.46862745098039216	1020
15739	chr22:5004872-5007305	0.41841348129880807	2433
15740	chr22:5054832-5056940	0.42267552182163187	2108
15741	chr22:5110400-5111342	0.4554140127388535	942
15742	chr22:5122863-5125059	0.4134790528233151	2196
15743	chr22:5144113-5145559	0.44951590594744123	1446
15744	chr22:5147395-5148342	0.49208025343189016	947
15745	chr22:5153380-5154435	0.5165876777251185	1055
15746	chr22:5156130-5157625	0.4408026755852843	1495
15747	chr22:5158553-5159321	0.5325520833333334	768
15748	chr22:5160380-5161376	0.4738955823293173	996
15749	chr22:5164289-5169944	0.45322723253757735	5655
15750	chr22:5172854-5174309	0.47766323024054985	1455
15751	chr22:5174047-5176129	0.5076849183477425	2082
15752	chr22:5190836-5193257	0.48946716232961585	2421
15753	chr22:5200233-5202626	0.4630171333054743	2393
15754	chr22:5212549-5213607	0.43667296786389415	1058
15755	chr22:5221418-5225202	0.4883720930232558	3784
15756	chr22:5227534-5228955	0.5200562983814215	1421
15757	chr22:5229033-5231803	0.5415162454873647	2770
15758	chr22:5944025-5944950	0.43675675675675674	925
15759	chr22:5945106-5945995	0.4330708661417323	889
15760	chr22:6401568-6402774	0.5049751243781094	1206
15761	chr22:6489301-6491184	0.4965480616038237	1883
15762	chr22:6491191-6492241	0.5123809523809524	1050
15763	chr22:6492343-6493068	0.5006896551724138	725
15764	chr22:6504878-6506273	0.4974910394265233	1395
15765	chr22:6535959-6536749	0.4430379746835443	790
15766	chr22:6537286-6538586	0.48923076923076925	1300
15767	chr22:6767585-6769531	0.4306269270298047	1946
15768	chr22:6769590-6771507	0.476264997391758	1917
15769	chr22:6772913-6773843	0.4838709677419355	930
15770	chr22:6793914-6796179	0.47328918322295804	2265
15771	chr22:6805895-6808386	0.41509433962264153	2491
15772	chr22:6811386-6817991	0.45314155942467826	6605
15773	chr22:6833863-6838377	0.45170580416482053	4514
15774	chr22:6851060-6853318	0.4534986713906112	2258
15775	chr22:6899555-6900611	0.5625	1056
15776	chr22:6903976-6904603	0.45773524720893144	627
15777	chr22:6909256-6912357	0.4888745565946469	3101
15778	chr22:6918692-6919576	0.5384615384615384	884
15779	chr22:6944675-6945430	0.590728476821192	755
15780	chr22:7714992-7716874	0.5743889479277364	1882
15781	chr22:8101053-8103218	0.4739030023094688	2165
15782	chr22:8111235-8112068	0.4597839135654262	833
15783	chr22:8876660-8877018	0.44972067039106145	358
15784	chr22:10424647-10426144	0.36072144288577157	1497
15785	chr22:10426323-10427113	0.4088607594936709	790
15786	chr22:10435890-10437433	0.37135450421257293	1543
15787	chr22:10475143-10476827	0.4643705463182898	1684
15788	chr22:10576717-10578129	0.48654390934844194	1412
15789	chr22:10578293-10580121	0.4048140043763676	1828
15790	chr22:10588480-10594343	0.4144635851952925	5863
15791	chr22:10639272-10640570	0.44684129429892144	1298
15792	chr22:10642510-10645094	0.4605263157894737	2584
15793	chr22:10645432-10649659	0.4653418500118287	4227
15794	chr22:10648927-10652523	0.4974972191323693	3596
15795	chr22:10701166-10702880	0.49299883313885645	1714
15796	chr22:10703354-10706793	0.4937481826112242	3439
15797	chr22:10766918-10767600	0.46187683284457476	682
15798	chr22:10790749-10791947	0.5091819699499165	1198
15799	chr22:10886472-10888720	0.3963523131672598	2248
15800	chr22:10934332-10935217	0.5796610169491525	885
15801	chr22:10956155-10961940	0.48072601555747624	5785
15802	chr22:10962869-10965169	0.5108695652173914	2300
15803	chr22:10973762-10983940	0.4970524661033602	10178
15804	chr22:10990159-11001730	0.48837611269553194	11571
15805	chr22:11002774-11011768	0.46230820547031354	8994
15806	chr22:11011711-11012781	0.45607476635514016	1070
15807	chr22:11012832-11014221	0.5341972642188625	1389
15808	chr22:11014670-11015332	0.45468277945619334	662
15809	chr22:11015125-11016998	0.4986652429257875	1873
15810	chr22:11027274-11030003	0.44814950531330155	2729
15811	chr22:11048786-11049919	0.4969108561341571	1133
15812	chr22:11078718-11080952	0.5693822739480752	2234
15813	chr22:11085857-11087127	0.46614173228346456	1270
15814	chr22:11125529-11127256	0.48928778228141284	1727
15815	chr22:11170843-11172371	0.43651832460732987	1528
15816	chr22:11173066-11174375	0.43544690603514136	1309
15817	chr22:11231410-11232721	0.498093058733791	1311
15818	chr22:11257667-11258788	0.46119536128456734	1121
15819	chr22:11264939-11266921	0.5227043390514632	1982
15820	chr22:11337252-11338368	0.5824372759856631	1116
15821	chr22:11348802-11350023	0.3677313677313677	1221
15822	chr22:11354265-11356420	0.43526682134570766	2155
15823	chr22:11369198-11372304	0.5003219575016098	3106
15824	chr22:11373283-11374011	0.4230769230769231	728
15825	chr22:11374964-11375759	0.4377358490566038	795
15826	chr22:11377362-11379112	0.41714285714285715	1750
15827	chr22:11382222-11383745	0.41497045305318453	1523
15828	chr22:11385810-11386703	0.5330347144456887	893
15829	chr22:11390619-11391823	0.5805647840531561	1204
15830	chr22:11407636-11416179	0.5001755823481213	8543
15831	chr22:11429321-11431861	0.46811023622047243	2540
15832	chr22:11433384-11435701	0.49805783340526544	2317
15833	chr22:11441683-11444190	0.48025528520143596	2507
15834	chr22:11444854-11446559	0.46099706744868035	1705
15835	chr22:11446568-11448466	0.4204425711275026	1898
15836	chr22:11448348-11455041	0.4379202151501569	6693
15837	chr22:11475561-11476980	0.6124031007751938	1419
15838	chr22:11508293-11509924	0.6302881667688535	1631
15839	chr22:11509123-11510849	0.5776361529548089	1726
15840	chr22:11511409-11513821	0.5563847429519071	2412
15841	chr22:11614045-11616733	0.6529017857142857	2688
15842	chr22:11617596-11618762	0.6475128644939966	1166
15843	chr22:11621010-11621717	0.6265912305516266	707
15844	chr22:11621819-11627131	0.5540286144578314	5312
15845	chr22:11633575-11634482	0.5248070562293274	907
15846	chr22:11634348-11635483	0.43612334801762115	1135
15847	chr22:11666640-11668435	0.44122562674094706	1795
15848	chr22:11763415-11764630	0.4839506172839506	1215
15849	chr22:11804205-11805268	0.4374412041392286	1063
15850	chr22:11809366-11810342	0.3760245901639344	976
15851	chr22:11869204-11871586	0.589840470193115	2382
15852	chr22:12431294-12434194	0.3975862068965517	2900
15853	chr22:12486519-12487297	0.48586118251928023	778
15854	chr22:12503570-12504319	0.5514018691588785	749
15855	chr22:12511267-12512299	0.6298449612403101	1032
15856	chr22:12515253-12516215	0.49064449064449067	962
15857	chr22:12520999-12522263	0.6218354430379747	1264
15858	chr22:12535523-12537408	0.37559681697612735	1885
15859	chr22:12550200-12552126	0.6287642782969886	1926
15860	chr22:12556473-12558179	0.5902696365767878	1706
15861	chr22:12558678-12560312	0.5783353733170135	1634
15862	chr22:12560397-12562819	0.5078447563996696	2422
15863	chr22:12619393-12620957	0.5147058823529411	1564
15864	chr22:12680952-12682150	0.5258764607679466	1198
15865	chr22:12691228-12695535	0.4764337125609473	4307
15866	chr22:12695744-12698075	0.4774774774774775	2331
15867	chr22:12697841-12702682	0.4736624664325553	4841
15868	chr22:12871197-12874401	0.4722222222222222	3204
15869	chr22:12876432-12877159	0.3425034387895461	727
15870	chr22:13018425-13021711	0.4230066950699939	3286
15871	chr22:13446278-13447226	0.5485232067510548	948
15872	chr22:13488457-13489847	0.4870503597122302	1390
15873	chr22:13666460-13667133	0.5393759286775631	673
15874	chr22:13683305-13684099	0.5793450881612091	794
15875	chr22:13684343-13684958	0.45528455284552843	615
15876	chr22:13686520-13687597	0.43175487465181056	1077
15877	chr22:13702518-13708155	0.5185382295547277	5637
15878	chr22:13707923-13709776	0.4916351861845656	1853
15879	chr22:13811612-13812899	0.5291375291375291	1287
15880	chr22:14504210-14504830	0.4096774193548387	620
15881	chr22:14504834-14505778	0.4141949152542373	944
15882	chr22:14509449-14510725	0.44357366771159873	1276
15883	chr22:14635561-14636704	0.5030621172353456	1143
15884	chr22:14669701-14672747	0.4931057124097177	3046
15885	chr22:14813078-14814763	0.4801186943620178	1685
15886	chr22:15040066-15042283	0.447000451059991	2217
15887	chr22:15062706-15063700	0.4959758551307847	994
15888	chr22:15082949-15084889	0.5288659793814433	1940
15889	chr22:15086594-15087792	0.44991652754590983	1198
15890	chr22:15132456-15133916	0.5321917808219178	1460
15891	chr22:15137000-15137847	0.42857142857142855	847
15892	chr22:15150331-15152003	0.48325358851674644	1672
15893	chr22:15162017-15164230	0.44238590149118845	2213
15894	chr22:15177394-15179150	0.46981776765375854	1756
15895	chr22:15179344-15180761	0.42413549752999297	1417
15896	chr22:15281868-15284296	0.5547775947281713	2428
15897	chr22:15285872-15287784	0.5088912133891214	1912
15898	chr22:15289266-15289875	0.5073891625615764	609
15899	chr22:15291602-15293974	0.5822091062394603	2372
15900	chr22:15294277-15294868	0.5939086294416244	591
15901	chr22:15294889-15295805	0.5622270742358079	916
15902	chr22:15312054-15319486	0.5407696447793326	7432
15903	chr22:15320441-15322030	0.4682190056639396	1589
15904	chr22:15423162-15425492	0.5437768240343348	2330
15905	chr22:15473503-15474872	0.5880204528853178	1369
15906	chr22:15475304-15476759	0.5752577319587628	1455
15907	chr22:15483450-15484890	0.5388888888888889	1440
15908	chr22:15484385-15485427	0.5585412667946257	1042
15909	chr22:15486675-15488600	0.5605194805194805	1925
15910	chr22:15493212-15495473	0.4431667403803627	2261
15911	chr22:15533179-15536176	0.39806473139806475	2997
15912	chr22:15561211-15567128	0.49315531519351025	5917
15913	chr22:15675322-15678537	0.46687402799377914	3215
15914	chr22:15741283-15743731	0.5138888888888888	2448
15915	chr22:15748048-15752775	0.5496086312671885	4727
15916	chr22:15767377-15768971	0.40087829360100374	1594
15917	chr22:15780570-15782797	0.5015716210148181	2227
15918	chr22:15788071-15792444	0.4772467413674823	4373
15919	chr22:15797374-15798457	0.46722068328716526	1083
15920	chr22:15801156-15807002	0.4568936024632227	5846
15921	chr22:15815325-15816285	0.43020833333333336	960
15922	chr22:15821334-15823849	0.47157057654075546	2515
15923	chr22:15827179-15828686	0.4751161247511613	1507
15924	chr22:15862137-15864013	0.43923240938166314	1876
15925	chr22:15889589-15890966	0.4408133623819898	1377
15926	chr22:15934780-15937139	0.576091564222128	2359
15927	chr22:15954477-15955519	0.5076775431861804	1042
15928	chr22:16197258-16199577	0.4588184562311341	2319
15929	chr22:16228763-16230474	0.4114552893045003	1711
15930	chr22:16233181-16235249	0.3916827852998066	2068
15931	chr22:16240408-16241619	0.4277456647398844	1211
15932	chr22:16348394-16348965	0.5709281961471103	571
15933	chr22:16708739-16709396	0.4992389649923896	657
15934	chr22:16726245-16727070	0.49333333333333335	825
15935	chr22:16727147-16728573	0.48597475455820477	1426
15936	chr22:16738207-16739729	0.4947437582128778	1522
15937	chr22:16880878-16881809	0.5198711063372717	931
15938	chr22:16914923-16916136	0.4113767518549052	1213
15939	chr22:16993269-16994244	0.5312820512820513	975
15940	chr22:17159790-17160991	0.6178184845961698	1201
15941	chr22:17221011-17223415	0.3722961730449251	2404
15942	chr22:17288854-17291670	0.42223011363636365	2816
15943	chr22:17494354-17495349	0.5668341708542713	995
15944	chr22:18074831-18075566	0.5197278911564626	735
15945	chr22:18225074-18225759	0.4832116788321168	685
15946	chr22:19582454-19583138	0.5058479532163743	684
15947	chr22:20613004-20614678	0.4032258064516129	1674
15948	chr22:21278416-21279520	0.5534420289855072	1104
15949	chr22:21291556-21292960	0.4337606837606838	1404
15950	chr22:21352864-21353807	0.32025450689289503	943
15951	chr22:21431681-21433009	0.5481927710843374	1328
15952	chr22:21455285-21456653	0.5562865497076024	1368
15953	chr22:21488517-21489703	0.5623946037099494	1186
15954	chr22:21554262-21555563	0.3766333589546503	1301
15955	chr22:21555588-21557954	0.43364327979712597	2366
15956	chr22:21564278-21568367	0.43947175348495965	4089
15957	chr22:21581315-21585796	0.42646730640482033	4481
15958	chr22:21586112-21590137	0.42459627329192545	4025
15959	chr22:21591654-21594155	0.505797680927629	2501
15960	chr22:21627990-21630298	0.5238301559792028	2308
15961	chr22:21630321-21632766	0.4952965235173824	2445
15962	chr22:21638041-21640676	0.5199240986717267	2635
15963	chr22:21647566-21649434	0.5267665952890792	1868
15964	chr22:21652243-21653912	0.45536249251048533	1669
15965	chr22:21676359-21686775	0.49011136712749614	10416
15966	chr22:21690610-21693159	0.4782267555904276	2549
15967	chr22:21699551-21700499	0.5654008438818565	948
15968	chr22:21702260-21710839	0.5028558107005479	8579
15969	chr22:21713553-21721545	0.5147647647647647	7992
15970	chr22:21729868-21731447	0.4585180493983534	1579
15971	chr22:21732431-21741977	0.4511837418814163	9546
15972	chr22:21832811-21835385	0.43356643356643354	2574
15973	chr22:21896869-21897898	0.4382896015549077	1029
15974	chr22:21925837-21928140	0.49240121580547114	2303
15975	chr22:22020361-22024161	0.4373684210526316	3800
15976	chr22:22032707-22034328	0.4392350400987045	1621
15977	chr22:22038591-22048921	0.4073572120038722	10330
15978	chr22:22049656-22051991	0.46124197002141326	2335
15979	chr22:22052933-22053795	0.4211136890951276	862
15980	chr22:22091652-22095181	0.41343156701615186	3529
15981	chr22:22161683-22162445	0.40551181102362205	762
15982	chr22:22694833-22697442	0.4308164047527788	2609
15983	chr22:22729648-22731461	0.3833425261996691	1813
15984	chr22:22731488-22733678	0.3689497716894977	2190
15985	chr22:23241144-23243835	0.4492753623188406	2691
15986	chr22:23251497-23255392	0.40821566110397944	3895
15987	chr22:23711962-23712856	0.4563758389261745	894
15988	chr22:24444261-24445370	0.3886384129846709	1109
15989	chr22:24451557-24453057	0.41333333333333333	1500
15990	chr22:24459951-24461404	0.3785271851342051	1453
15991	chr22:25858292-25859967	0.373134328358209	1675
15992	chr22:26281939-26282897	0.38308977035490605	958
15993	chr22:26293399-26294614	0.37777777777777777	1215
15994	chr22:26569660-26570329	0.39162929745889385	669
15995	chr22:26609733-26611261	0.3285340314136126	1528
15996	chr22:28373580-28375231	0.4167171411265899	1651
15997	chr22:28432274-28433389	0.4789237668161435	1115
15998	chr22:29178915-29180214	0.49653579676674364	1299
15999	chr22:29180740-29185813	0.49595899862014586	5073
16000	chr22:29195452-29196438	0.45030425963488846	986
16001	chr22:29197665-29199171	0.4913678618857902	1506
16002	chr22:29200864-29203698	0.4597741707833451	2834
16003	chr22:29307645-29308633	0.43623481781376516	988
16004	chr22:29308796-29310726	0.45284974093264246	1930
16005	chr22:29353207-29354096	0.48368953880764903	889
16006	chr22:29398118-29399017	0.5050055617352615	899
16007	chr22:29401914-29402861	0.5100316789862724	947
16008	chr22:29405907-29407973	0.5227492739593417	2066
16009	chr22:29409816-29410455	0.5242566510172144	639
16010	chr22:29410830-29411607	0.4942084942084942	777
16011	chr22:29459297-29461045	0.5183066361556065	1748
16012	chr22:29517964-29518816	0.5633802816901409	852
16013	chr22:29518988-29519964	0.5543032786885246	976
16014	chr22:29623199-29624018	0.5091575091575091	819
16015	chr22:29652740-29653744	0.4063745019920319	1004
16016	chr22:29831958-29836262	0.4472583643122677	4304
16017	chr22:29836399-29839791	0.4658018867924528	3392
16018	chr22:30213937-30215250	0.44782939832444785	1313
16019	chr22:30215259-30216836	0.44514901712111604	1577
16020	chr22:30228618-30230498	0.46117021276595743	1880
16021	chr22:30244340-30245253	0.4687842278203724	913
16022	chr22:30264455-30266157	0.4418331374853114	1702
16023	chr22:30267931-30270146	0.4708803611738149	2215
16024	chr22:30326489-30327648	0.455565142364107	1159
16025	chr22:30373805-30374562	0.4570673712021136	757
16026	chr22:30380499-30381680	0.42929720575783237	1181
16027	chr22:30460272-30461656	0.47326589595375723	1384
16028	chr22:30547913-30549175	0.4469096671949287	1262
16029	chr22:30551200-30557367	0.39630290254580836	6167
16030	chr22:30559418-30560469	0.45004757373929594	1051
16031	chr22:30567359-30568223	0.3900462962962963	864
16032	chr22:30568808-30570624	0.3827092511013216	1816
16033	chr22:30570829-30574296	0.4000576867608884	3467
16034	chr22:30578136-30579803	0.40671865626874626	1667
16035	chr22:30585839-30586701	0.44779582366589327	862
16036	chr22:30594480-30597267	0.40401865805525655	2787
16037	chr22:30610153-30611514	0.47979426891991184	1361
16038	chr22:30628178-30630870	0.41679049034175336	2692
16039	chr22:30715447-30716334	0.45434047350620066	887
16040	chr22:30754148-30756420	0.4163732394366197	2272
16041	chr22:30801330-30803861	0.4579217700513631	2531
16042	chr22:30825458-30828744	0.39348752282410226	3286
16043	chr22:30831085-30833037	0.4574795081967213	1952
16044	chr22:31725026-31727268	0.43487957181088316	2242
16045	chr22:31907666-31909156	0.412751677852349	1490
16046	chr22:31909322-31910502	0.36694915254237287	1180
16047	chr22:31929073-31930715	0.4658952496954933	1642
16048	chr22:31936778-31937650	0.463302752293578	872
16049	chr22:31938588-31941601	0.3903086624626618	3013
16050	chr22:31943852-31945021	0.4294268605645851	1169
16051	chr22:31945652-31947643	0.44600703164239075	1991
16052	chr22:31947582-31948956	0.42358078602620086	1374
16053	chr22:31951185-31952707	0.40275952693823913	1522
16054	chr22:31952678-31954664	0.42245720040281975	1986
16055	chr22:31954764-31955713	0.40463645943098	949
16056	chr22:32315992-32317109	0.4941808415398389	1117
16057	chr22:32331661-32333825	0.444547134935305	2164
16058	chr22:32339195-32344410	0.42166826462128476	5215
